KVcache prepared in 13.03012728691101 seconds
[0]: Semantic Similarity: 0.24778,	 cache time: 9.5367431640625e-07,	 generate time: 0.20666956901550293
[640]: Semantic Similarity: 0.21858,	 cache time: 7.152557373046875e-07,	 generate time: 0.12326335906982422
[640]: [Cumulative]: Semantic Similarity: 0.19759,	 cache time: 9.94216633289355e-07,	 generate time: 0.2534600617175169
[641]: Semantic Similarity: 0.16678,	 cache time: 9.5367431640625e-07,	 generate time: 0.12453246116638184
[641]: [Cumulative]: Semantic Similarity: 0.19754,	 cache time: 9.941534832630574e-07,	 generate time: 0.25325923990980487
[642]: Semantic Similarity: 0.0475,	 cache time: 9.5367431640625e-07,	 generate time: 0.12392544746398926
[642]: [Cumulative]: Semantic Similarity: 0.19731,	 cache time: 9.940905296598586e-07,	 generate time: 0.25305809870848944
[643]: Semantic Similarity: 0.22091,	 cache time: 9.5367431640625e-07,	 generate time: 0.12332892417907715
[643]: [Cumulative]: Semantic Similarity: 0.19734,	 cache time: 9.940277715647444e-07,	 generate time: 0.2528566558908972
[644]: Semantic Similarity: 0.05129,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12418270111083984
[644]: [Cumulative]: Semantic Similarity: 0.19712,	 cache time: 9.94334849276284e-07,	 generate time: 0.2526571613873622
[645]: Semantic Similarity: 0.24491,	 cache time: 7.152557373046875e-07,	 generate time: 0.12485933303833008
[645]: [Cumulative]: Semantic Similarity: 0.19719,	 cache time: 9.939028382670399e-07,	 generate time: 0.25245933193171355
[646]: Semantic Similarity: 0.27371,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12450122833251953
[646]: [Cumulative]: Semantic Similarity: 0.19731,	 cache time: 9.942091598392822e-07,	 generate time: 0.25226156051965914
[647]: Semantic Similarity: 0.18235,	 cache time: 9.5367431640625e-07,	 generate time: 0.12258434295654297
[647]: [Cumulative]: Semantic Similarity: 0.19729,	 cache time: 9.941466060685523e-07,	 generate time: 0.2520614413567531
[648]: Semantic Similarity: 0.13015,	 cache time: 7.152557373046875e-07,	 generate time: 0.12407970428466797
[648]: [Cumulative]: Semantic Similarity: 0.19718,	 cache time: 9.93716882079702e-07,	 generate time: 0.2518642429945465
[649]: Semantic Similarity: 0.12923,	 cache time: 7.152557373046875e-07,	 generate time: 0.1237037181854248
[649]: [Cumulative]: Semantic Similarity: 0.19708,	 cache time: 9.932884803185096e-07,	 generate time: 0.25166707295637863
[650]: Semantic Similarity: 0.14263,	 cache time: 9.5367431640625e-07,	 generate time: 0.12299203872680664
[650]: [Cumulative]: Semantic Similarity: 0.19699,	 cache time: 9.932276290682603e-07,	 generate time: 0.25146941545372187
[651]: Semantic Similarity: 0.24786,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12379121780395508
[651]: [Cumulative]: Semantic Similarity: 0.19707,	 cache time: 9.935326371456217e-07,	 generate time: 0.2512735899972038
[652]: Semantic Similarity: 0.13639,	 cache time: 9.5367431640625e-07,	 generate time: 0.12330317497253418
[652]: [Cumulative]: Semantic Similarity: 0.19698,	 cache time: 9.934715983696043e-07,	 generate time: 0.2510776169267219
[653]: Semantic Similarity: 0.28614,	 cache time: 7.152557373046875e-07,	 generate time: 0.12253069877624512
[653]: [Cumulative]: Semantic Similarity: 0.19712,	 cache time: 9.930461918542145e-07,	 generate time: 0.2508810620060025
[654]: Semantic Similarity: 0.25716,	 cache time: 7.152557373046875e-07,	 generate time: 0.12174606323242188
[654]: [Cumulative]: Semantic Similarity: 0.19721,	 cache time: 9.926220842900168e-07,	 generate time: 0.2506839093361192
[655]: Semantic Similarity: 0.04927,	 cache time: 9.5367431640625e-07,	 generate time: 0.12352848052978516
[655]: [Cumulative]: Semantic Similarity: 0.19698,	 cache time: 9.92562712692633e-07,	 generate time: 0.2504900748409876
[656]: Semantic Similarity: 0.0773,	 cache time: 7.152557373046875e-07,	 generate time: 0.12450623512268066
[656]: [Cumulative]: Semantic Similarity: 0.1968,	 cache time: 9.921406320603833e-07,	 generate time: 0.25029831861615
[657]: Semantic Similarity: 0.2438,	 cache time: 7.152557373046875e-07,	 generate time: 0.1261301040649414
[657]: [Cumulative]: Semantic Similarity: 0.19687,	 cache time: 9.917198343479888e-07,	 generate time: 0.2501096131229111
[658]: Semantic Similarity: 0.18973,	 cache time: 7.152557373046875e-07,	 generate time: 0.12530016899108887
[658]: [Cumulative]: Semantic Similarity: 0.19686,	 cache time: 9.91300313715146e-07,	 generate time: 0.24992022094668676
[659]: Semantic Similarity: 0.26978,	 cache time: 7.152557373046875e-07,	 generate time: 0.12461113929748535
[659]: [Cumulative]: Semantic Similarity: 0.19697,	 cache time: 9.908820643569484e-07,	 generate time: 0.24973035870176374
[660]: Semantic Similarity: 0.13917,	 cache time: 7.152557373046875e-07,	 generate time: 0.12398695945739746
[660]: [Cumulative]: Semantic Similarity: 0.19688,	 cache time: 9.904650805036166e-07,	 generate time: 0.24954012663028965
[661]: Semantic Similarity: 0.26206,	 cache time: 7.152557373046875e-07,	 generate time: 0.12359905242919922
[661]: [Cumulative]: Semantic Similarity: 0.19698,	 cache time: 9.900493564202346e-07,	 generate time: 0.2493498833157865
[662]: Semantic Similarity: 0.21704,	 cache time: 7.152557373046875e-07,	 generate time: 0.12400650978088379
[662]: [Cumulative]: Semantic Similarity: 0.19701,	 cache time: 9.896348864064858e-07,	 generate time: 0.2491608284537429
[663]: Semantic Similarity: 0.27193,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12643027305603027
[663]: [Cumulative]: Semantic Similarity: 0.19712,	 cache time: 9.899397930466985e-07,	 generate time: 0.24897599327995115
[664]: Semantic Similarity: 0.17945,	 cache time: 9.5367431640625e-07,	 generate time: 0.12386345863342285
[664]: [Cumulative]: Semantic Similarity: 0.1971,	 cache time: 9.898852584953594e-07,	 generate time: 0.24878785413010676
[665]: Semantic Similarity: 0.1551,	 cache time: 9.5367431640625e-07,	 generate time: 0.12699627876281738
[665]: [Cumulative]: Semantic Similarity: 0.19703,	 cache time: 9.89830887711442e-07,	 generate time: 0.24860498389682253
[666]: Semantic Similarity: 0.12069,	 cache time: 1.430511474609375e-06,	 generate time: 0.12532448768615723
[666]: [Cumulative]: Semantic Similarity: 0.19692,	 cache time: 9.904915782465213e-07,	 generate time: 0.24842015556667163
[667]: Semantic Similarity: 0.00856,	 cache time: 7.152557373046875e-07,	 generate time: 0.12813615798950195
[667]: [Cumulative]: Semantic Similarity: 0.19664,	 cache time: 9.900795485445126e-07,	 generate time: 0.24824008970203515
[668]: Semantic Similarity: 0.2379,	 cache time: 7.152557373046875e-07,	 generate time: 0.12331652641296387
[668]: [Cumulative]: Semantic Similarity: 0.1967,	 cache time: 9.896687506203872e-07,	 generate time: 0.24805335791834446
[669]: Semantic Similarity: 0.10618,	 cache time: 9.5367431640625e-07,	 generate time: 0.12382197380065918
[669]: [Cumulative]: Semantic Similarity: 0.19657,	 cache time: 9.896150275842467e-07,	 generate time: 0.2478679379420494
[670]: Semantic Similarity: 0.20581,	 cache time: 9.5367431640625e-07,	 generate time: 0.12392425537109375
[670]: [Cumulative]: Semantic Similarity: 0.19658,	 cache time: 9.895614646763808e-07,	 generate time: 0.24768322306489446
[671]: Semantic Similarity: 0.17348,	 cache time: 7.152557373046875e-07,	 generate time: 0.1226348876953125
[671]: [Cumulative]: Semantic Similarity: 0.19654,	 cache time: 9.891532716296968e-07,	 generate time: 0.24749713923249925
[672]: Semantic Similarity: 0.16808,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12373042106628418
[672]: [Cumulative]: Semantic Similarity: 0.1965,	 cache time: 9.894548163902884e-07,	 generate time: 0.24731323623373816
[673]: Semantic Similarity: 0.21693,	 cache time: 4.76837158203125e-07,	 generate time: 0.12349963188171387
[673]: [Cumulative]: Semantic Similarity: 0.19653,	 cache time: 9.886942560665686e-07,	 generate time: 0.24712953652401706
[674]: Semantic Similarity: 0.25298,	 cache time: 7.152557373046875e-07,	 generate time: 0.12214016914367676
[674]: [Cumulative]: Semantic Similarity: 0.19662,	 cache time: 9.88289161964699e-07,	 generate time: 0.246944367090861
[675]: Semantic Similarity: 0.0715,	 cache time: 7.152557373046875e-07,	 generate time: 0.12439489364624023
[675]: [Cumulative]: Semantic Similarity: 0.19643,	 cache time: 9.878852663660896e-07,	 generate time: 0.24676308088754056
[676]: Semantic Similarity: 0.19529,	 cache time: 4.76837158203125e-07,	 generate time: 0.12303328514099121
[676]: [Cumulative]: Semantic Similarity: 0.19643,	 cache time: 9.871303947144456e-07,	 generate time: 0.2465803190031291
[677]: Semantic Similarity: 0.19693,	 cache time: 7.152557373046875e-07,	 generate time: 0.1240231990814209
[677]: [Cumulative]: Semantic Similarity: 0.19643,	 cache time: 9.867293996445197e-07,	 generate time: 0.2463995562893803
[678]: Semantic Similarity: 0.2309,	 cache time: 7.152557373046875e-07,	 generate time: 0.12366199493408203
[678]: [Cumulative]: Semantic Similarity: 0.19648,	 cache time: 9.863295857088205e-07,	 generate time: 0.2462187940487981
[679]: Semantic Similarity: 0.23058,	 cache time: 7.152557373046875e-07,	 generate time: 0.1230616569519043
[679]: [Cumulative]: Semantic Similarity: 0.19653,	 cache time: 9.859309476964615e-07,	 generate time: 0.2460376806118909
[680]: Semantic Similarity: 0.0423,	 cache time: 7.152557373046875e-07,	 generate time: 0.1250476837158203
[680]: [Cumulative]: Semantic Similarity: 0.1963,	 cache time: 9.855334804271636e-07,	 generate time: 0.24586001541821093
[681]: Semantic Similarity: 0.28951,	 cache time: 7.152557373046875e-07,	 generate time: 0.12620902061462402
[681]: [Cumulative]: Semantic Similarity: 0.19644,	 cache time: 9.85137178751031e-07,	 generate time: 0.24568457407685668
[682]: Semantic Similarity: 0.35182,	 cache time: 7.152557373046875e-07,	 generate time: 0.12306356430053711
[682]: [Cumulative]: Semantic Similarity: 0.19667,	 cache time: 9.847420375483276e-07,	 generate time: 0.2455050411196439
[683]: Semantic Similarity: 0.11903,	 cache time: 7.152557373046875e-07,	 generate time: 0.1242990493774414
[683]: [Cumulative]: Semantic Similarity: 0.19656,	 cache time: 9.84348051729258e-07,	 generate time: 0.24532783937733077
[684]: Semantic Similarity: 1.0,	 cache time: 7.152557373046875e-07,	 generate time: 0.8983442783355713
[684]: [Cumulative]: Semantic Similarity: 0.19773,	 cache time: 9.839552162337476e-07,	 generate time: 0.24628114804734277
[685]: Semantic Similarity: 0.11345,	 cache time: 9.5367431640625e-07,	 generate time: 0.1232309341430664
[685]: [Cumulative]: Semantic Similarity: 0.19761,	 cache time: 9.839110749803548e-07,	 generate time: 0.24610177455768642
[686]: Semantic Similarity: 0.95284,	 cache time: 9.5367431640625e-07,	 generate time: 0.5603668689727783
[686]: [Cumulative]: Semantic Similarity: 0.1987,	 cache time: 9.838670622313386e-07,	 generate time: 0.24655922010996456
[687]: Semantic Similarity: 0.25477,	 cache time: 9.5367431640625e-07,	 generate time: 0.12456107139587402
[687]: [Cumulative]: Semantic Similarity: 0.19879,	 cache time: 9.838231774263603e-07,	 generate time: 0.24638189721939174
[688]: Semantic Similarity: 0.11411,	 cache time: 9.5367431640625e-07,	 generate time: 0.12432241439819336
[688]: [Cumulative]: Semantic Similarity: 0.19866,	 cache time: 9.83779420008334e-07,	 generate time: 0.24620474267248146
[689]: Semantic Similarity: 0.09587,	 cache time: 4.76837158203125e-07,	 generate time: 0.12321734428405762
[689]: [Cumulative]: Semantic Similarity: 0.19851,	 cache time: 9.830447210781816e-07,	 generate time: 0.24602650006612142
[690]: Semantic Similarity: 0.28614,	 cache time: 7.152557373046875e-07,	 generate time: 0.12429690361022949
[690]: [Cumulative]: Semantic Similarity: 0.19864,	 cache time: 9.826571827514472e-07,	 generate time: 0.24585033567182923
[691]: Semantic Similarity: 0.09124,	 cache time: 7.152557373046875e-07,	 generate time: 0.12359189987182617
[691]: [Cumulative]: Semantic Similarity: 0.19849,	 cache time: 9.822707644776801e-07,	 generate time: 0.24567366163165583
[692]: Semantic Similarity: 0.25231,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12553024291992188
[692]: [Cumulative]: Semantic Similarity: 0.19856,	 cache time: 9.825735381155303e-07,	 generate time: 0.24550029450508767
[693]: Semantic Similarity: 0.34873,	 cache time: 7.152557373046875e-07,	 generate time: 1.668372392654419
[693]: [Cumulative]: Semantic Similarity: 0.19878,	 cache time: 9.821883539645061e-07,	 generate time: 0.24755054248512995
[694]: Semantic Similarity: 0.0305,	 cache time: 9.5367431640625e-07,	 generate time: 0.12443041801452637
[694]: [Cumulative]: Semantic Similarity: 0.19854,	 cache time: 9.82147326572336e-07,	 generate time: 0.24737339122689886
[695]: Semantic Similarity: 0.13972,	 cache time: 9.5367431640625e-07,	 generate time: 0.12435579299926758
[695]: [Cumulative]: Semantic Similarity: 0.19845,	 cache time: 9.821064170749709e-07,	 generate time: 0.247196641804158
[696]: Semantic Similarity: 0.10461,	 cache time: 7.152557373046875e-07,	 generate time: 0.12412166595458984
[696]: [Cumulative]: Semantic Similarity: 0.19832,	 cache time: 9.817235610064337e-07,	 generate time: 0.2470200636465546
[697]: Semantic Similarity: 0.22554,	 cache time: 7.152557373046875e-07,	 generate time: 0.12441897392272949
[697]: [Cumulative]: Semantic Similarity: 0.19836,	 cache time: 9.813418019466893e-07,	 generate time: 0.24684441738620527
[698]: Semantic Similarity: 0.1502,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12376117706298828
[698]: [Cumulative]: Semantic Similarity: 0.19829,	 cache time: 9.81643305657077e-07,	 generate time: 0.24666833263610055
[699]: Semantic Similarity: 0.21195,	 cache time: 9.5367431640625e-07,	 generate time: 0.12498617172241211
[699]: [Cumulative]: Semantic Similarity: 0.19831,	 cache time: 9.816033499581474e-07,	 generate time: 0.2464945009776524
[700]: Semantic Similarity: 0.06874,	 cache time: 7.152557373046875e-07,	 generate time: 0.12364864349365234
[700]: [Cumulative]: Semantic Similarity: 0.19812,	 cache time: 9.81223396159783e-07,	 generate time: 0.24631925724372375
[701]: Semantic Similarity: 0.17309,	 cache time: 9.5367431640625e-07,	 generate time: 0.1215362548828125
[701]: [Cumulative]: Semantic Similarity: 0.19809,	 cache time: 9.811841524564302e-07,	 generate time: 0.24614150367910706
[702]: Semantic Similarity: 0.35289,	 cache time: 9.5367431640625e-07,	 generate time: 0.12471914291381836
[702]: [Cumulative]: Semantic Similarity: 0.19831,	 cache time: 9.8114502039946e-07,	 generate time: 0.24596878339352343
[703]: Semantic Similarity: 0.14507,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12571310997009277
[703]: [Cumulative]: Semantic Similarity: 0.19823,	 cache time: 9.814446622675115e-07,	 generate time: 0.24579796567559242
[704]: Semantic Similarity: 0.26846,	 cache time: 1.1920928955078125e-06,	 generate time: 0.1240696907043457
[704]: [Cumulative]: Semantic Similarity: 0.19833,	 cache time: 9.817434540877106e-07,	 generate time: 0.24562530145577505
[705]: Semantic Similarity: 0.47673,	 cache time: 7.152557373046875e-07,	 generate time: 0.12389016151428223
[705]: [Cumulative]: Semantic Similarity: 0.19873,	 cache time: 9.81365992732494e-07,	 generate time: 0.2454528720790874
[706]: Semantic Similarity: 0.11583,	 cache time: 7.152557373046875e-07,	 generate time: 0.12305545806884766
[706]: [Cumulative]: Semantic Similarity: 0.19861,	 cache time: 9.8098959916046e-07,	 generate time: 0.24527974985276454
[707]: Semantic Similarity: 0.31159,	 cache time: 4.76837158203125e-07,	 generate time: 0.1235957145690918
[707]: [Cumulative]: Semantic Similarity: 0.19877,	 cache time: 9.802775194415939e-07,	 generate time: 0.2451078797464317
[708]: Semantic Similarity: 0.06236,	 cache time: 7.152557373046875e-07,	 generate time: 0.12407445907592773
[708]: [Cumulative]: Semantic Similarity: 0.19858,	 cache time: 9.79903722851838e-07,	 generate time: 0.24493716970317286
[709]: Semantic Similarity: 0.17602,	 cache time: 7.152557373046875e-07,	 generate time: 0.12363004684448242
[709]: [Cumulative]: Semantic Similarity: 0.19854,	 cache time: 9.795309792102223e-07,	 generate time: 0.24476631460055498
[710]: Semantic Similarity: 0.51851,	 cache time: 7.152557373046875e-07,	 generate time: 1.1200354099273682
[710]: [Cumulative]: Semantic Similarity: 0.19899,	 cache time: 9.791592840739275e-07,	 generate time: 0.24599735411578258
[711]: Semantic Similarity: 0.32822,	 cache time: 9.5367431640625e-07,	 generate time: 0.12274527549743652
[711]: [Cumulative]: Semantic Similarity: 0.19918,	 cache time: 9.791234905800123e-07,	 generate time: 0.2458242472637905
[712]: Semantic Similarity: 0.04011,	 cache time: 7.152557373046875e-07,	 generate time: 0.1238551139831543
[712]: [Cumulative]: Semantic Similarity: 0.19895,	 cache time: 9.78753409579626e-07,	 generate time: 0.24565318256073213
[713]: Semantic Similarity: 0.12729,	 cache time: 4.76837158203125e-07,	 generate time: 0.12367653846740723
[713]: [Cumulative]: Semantic Similarity: 0.19885,	 cache time: 9.78050445642124e-07,	 generate time: 0.24548234692474707
